V1	V2	V3	V4	V5	we
RBM27	RBM27	    54439.1	    54439.4	0.281028778	1.82646e-05
POU4F3	POU4F3	     5459.1	     5459.4	0.281028778	1.82646e-05
TCERG1	TCERG1	    10915.1	    10915.4	0.281028778	1.82646e-05
GPR151	GPR151	   134391.1	   134391.4	0.281028778	1.82646e-05
PPP2R2B	PPP2R2B	     5521.1	     5521.4	0.281028778	1.82646e-05
STK32A	STK32A	   202374.1	   202374.4	0.281028778	1.82646e-05
DPYSL3	DPYSL3	     1809.1	     1809.4	0.281028778	1.82646e-05
JAKMIP2	JAKMIP2	     9832.1	     9832.4	0.281028778	1.82646e-05
SPINK1	SPINK1	     6690.1	     6690.4	0.281028778	1.82646e-05
SCGB3A2	SCGB3A2	   117156.1	   117156.4	0.281028778	1.82646e-05
C5orf46	C5orf46	   389336.1	   389336.4	0.281028778	1.82646e-05
SPINK5	SPINK5	    11005.1	    11005.4	0.281028778	1.82646e-05
SPINK14	SPINK14	   408187.1	   408187.4	0.281028778	1.82646e-05
SPINK6	SPINK6	   404203.1	   404203.4	0.281028778	1.82646e-05
SPINK13	SPINK13	   153218.1	   153218.4	0.281028778	1.82646e-05
SPINK7	SPINK7	    84651.1	    84651.4	0.281028778	1.82646e-05
SPINK9	SPINK9	   643394.1	   643394.4	0.281028778	1.82646e-05
FBXO38	FBXO38	    81545.1	    81545.4	0.281028778	1.82646e-05
HTR4	HTR4	     3360.1	     3360.4	0.281028778	1.82646e-05
ADRB2	ADRB2	      154.1	      154.4	0.281028778	1.82646e-05
ABLIM3	ABLIM3	    22885.1	    22885.4	0.281028778	1.82646e-05
AFAP1L1	AFAP1L1	   134265.1	   134265.4	0.281028778	1.82646e-05
GRPEL2	GRPEL2	   134266.1	   134266.4	0.281028778	1.82646e-05
PCYOX1L	PCYOX1L	    78991.1	    78991.4	0.281028778	1.82646e-05
IL17B	IL17B	    27190.1	    27190.4	0.281028778	1.82646e-05
CSNK1A1	CSNK1A1	     1452.1	     1452.4	0.281028778	1.82646e-05
SCGB3A1	SCGB3A1	    92304.1	    92304.4	0.281028778	1.82646e-05
FLT4	FLT4	     2324.1	     2324.4	0.281028778	1.82646e-05
MGAT1	MGAT1	     4245.1	     4245.4	0.281028778	1.82646e-05
OR2Y1	OR2Y1	   134083.1	   134083.4	0.281028778	1.82646e-05
LINC00847	LINC00847	   729678.1	   729678.4	0.281028778	1.82646e-05
ZFP62	ZFP62	   643836.1	   643836.4	0.281028778	1.82646e-05
BTNL8	BTNL8	    79908.1	    79908.4	0.281028778	1.82646e-05
BTNL3	BTNL3	    10917.1	    10917.4	0.281028778	1.82646e-05
BTNL9	BTNL9	   153579.1	   153579.4	0.281028778	1.82646e-05
OR2V1	OR2V1	    26693.1	    26693.4	0.281028778	1.82646e-05
OR2V2	OR2V2	   285659.1	   285659.4	0.281028778	1.82646e-05
TRIM41	TRIM41	    90933.1	    90933.4	0.281028778	1.82646e-05
TRIM52	TRIM52	    84851.1	    84851.4	0.281028778	1.82646e-05
TRIM7	TRIM7	    81786.1	    81786.4	0.281028778	1.82646e-05
SLC7A10	SLC7A10	    56301.1	    56301.4	0.281028778	1.82646e-05
CCDC155	CCDC155	   147872.1	   147872.4	0.281028778	1.82646e-05
PTH2	PTH2	   113091.1	   113091.4	0.281028778	1.82646e-05
SLC17A7	SLC17A7	    57030.1	    57030.4	0.281028778	1.82646e-05
PIH1D1	PIH1D1	    55011.1	    55011.4	0.281028778	1.82646e-05
ALDH16A1	ALDH16A1	   126133.1	   126133.4	0.281028778	1.82646e-05
FLT3LG	FLT3LG	     2323.1	     2323.4	0.281028778	1.82646e-05
RPL13A	RPL13A	    23521.1	    23521.4	0.281028778	1.82646e-05
RPS11	RPS11	     6205.1	     6205.4	0.281028778	1.82646e-05
FCGRT	FCGRT	     2217.1	     2217.4	0.281028778	1.82646e-05
MIR150	MIR150	   406942.1	   406942.4	0.281028778	1.82646e-05
RCN3	RCN3	    57333.1	    57333.4	0.281028778	1.82646e-05
CCDC14	CCDC14	    64770.1	    64770.4	0.281351441	1.82646e-05
ROPN1	ROPN1	    54763.1	    54763.4	0.281351441	1.82646e-05
SLC41A3	SLC41A3	    54946.1	    54946.4	0.281351441	1.82646e-05
KLF15	KLF15	    28999.1	    28999.4	0.281351441	1.82646e-05
ZXDC	ZXDC	    79364.1	    79364.4	0.281351441	1.82646e-05
UROC1	UROC1	   131669.1	   131669.4	0.281351441	1.82646e-05
C3orf22	C3orf22	   152065.1	   152065.4	0.281351441	1.82646e-05
CHST13	CHST13	   166012.1	   166012.4	0.281351441	1.82646e-05
TXNRD3	TXNRD3	   114112.1	   114112.4	0.281351441	1.82646e-05
NUP210P1	NUP210P1	   255330.1	   255330.4	0.281351441	1.82646e-05
TFP1	TFP1	100129696.1	100129696.4	0.281351441	1.82646e-05
CAMK1D	CAMK1D	    57118.1	    57118.4	0.281351441	1.82646e-05
MAPK9	MAPK9	     5601.1	     5601.4	0.286630148	1.82646e-05
FST	FST	    10468.1	    10468.4	0.297658921	1.82646e-05
NDUFS4	NDUFS4	     4724.1	     4724.4	0.297658921	1.82646e-05
KHDRBS2	KHDRBS2	   202559.1	   202559.4	0.297658921	1.82646e-05
NAA38	NAA38	    84316.1	    84316.4	0.297658921	1.82646e-05
ANKRD7	ANKRD7	    56311.1	    56311.4	0.297658921	1.82646e-05
LEP	LEP	     3952.1	     3952.4	0.297658921	1.82646e-05
CNOT3	CNOT3	     4849.1	     4849.4	0.297658921	1.82646e-05
LENG1	LENG1	    79165.1	    79165.4	0.297658921	1.82646e-05
TMC4	TMC4	   147798.1	   147798.4	0.297658921	1.82646e-05
MBOAT7	MBOAT7	    79143.1	    79143.4	0.297658921	1.82646e-05
TSEN34	TSEN34	    79042.1	    79042.4	0.297658921	1.82646e-05
RPS9	RPS9	     6203.1	     6203.4	0.297658921	1.82646e-05
LILRA4	LILRA4	    23547.1	    23547.4	0.297658921	1.82646e-05
LILRA5	LILRA5	   353514.1	   353514.4	0.297658921	1.82646e-05
LILRA6	LILRA6	    79168.1	    79168.4	0.297658921	1.82646e-05
LILRB2	LILRB2	    10288.1	    10288.4	0.297658921	1.82646e-05
LILRB3	LILRB3	    11025.1	    11025.4	0.297658921	1.82646e-05
LILRB5	LILRB5	    10990.1	    10990.4	0.297658921	1.82646e-05
LINC00299	LINC00299	   339789.1	   339789.4	0.297665743	1.82646e-05
RHOB	RHOB	      388.1	      388.4	0.297665743	1.82646e-05
HS1BP3	HS1BP3	    64342.1	    64342.4	0.297665743	1.82646e-05
APOB	APOB	      338.1	      338.4	0.297665743	1.82646e-05
ATOH8	ATOH8	    84913.1	    84913.4	0.297665743	1.82646e-05
SLC38A11	SLC38A11	   151258.1	   151258.4	0.297665743	1.82646e-05
NFE2L2	NFE2L2	     4780.1	     4780.4	0.297665743	1.82646e-05
MIR3128	MIR3128	100422824.1	100422824.4	0.297665743	1.82646e-05
OSBPL6	OSBPL6	   114880.1	   114880.4	0.297665743	1.82646e-05
PLSCR4	PLSCR4	    57088.1	    57088.4	0.297665743	1.82646e-05
PLSCR2	PLSCR2	    57047.1	    57047.4	0.297665743	1.82646e-05
PLSCR1	PLSCR1	     5359.1	     5359.4	0.297665743	1.82646e-05
PLSCR5	PLSCR5	   389158.1	   389158.4	0.297665743	1.82646e-05
ZIC4	ZIC4	    84107.1	    84107.4	0.297665743	1.82646e-05
ZIC1	ZIC1	     7545.1	     7545.4	0.297665743	1.82646e-05
AGTR1	AGTR1	      185.1	      185.4	0.297665743	1.82646e-05
CPB1	CPB1	     1360.1	     1360.4	0.297665743	1.82646e-05
CPA3	CPA3	     1359.1	     1359.4	0.297665743	1.82646e-05
GYG1	GYG1	     2992.1	     2992.4	0.297665743	1.82646e-05
HLTF	HLTF	     6596.1	     6596.4	0.297665743	1.82646e-05
P2RY1	P2RY1	     5028.1	     5028.4	0.297665743	1.82646e-05
RAP2B	RAP2B	     5912.1	     5912.4	0.297665743	1.82646e-05
C3orf79	C3orf79	   152118.1	   152118.4	0.297665743	1.82646e-05
ARHGEF26	ARHGEF26	    26084.1	    26084.4	0.297665743	1.82646e-05
DHX36	DHX36	   170506.1	   170506.4	0.297665743	1.82646e-05
GPR149	GPR149	   344758.1	   344758.4	0.297665743	1.82646e-05
MME	MME	     4311.1	     4311.4	0.297665743	1.82646e-05
PLCH1	PLCH1	    23007.1	    23007.4	0.297665743	1.82646e-05
C3orf33	C3orf33	   285315.1	   285315.4	0.297665743	1.82646e-05
SLC33A1	SLC33A1	     9197.1	     9197.4	0.297665743	1.82646e-05
GMPS	GMPS	     8833.1	     8833.4	0.297665743	1.82646e-05
KCNAB1	KCNAB1	     7881.1	     7881.4	0.297665743	1.82646e-05
C3orf80	C3orf80	   401097.1	   401097.4	0.297665743	1.82646e-05
IFT80	IFT80	    57560.1	    57560.4	0.297665743	1.82646e-05
SMC4	SMC4	    10051.1	    10051.4	0.297665743	1.82646e-05
TRIM59	TRIM59	   286827.1	   286827.4	0.297665743	1.82646e-05
KPNA4	KPNA4	     3840.1	     3840.4	0.297665743	1.82646e-05
SCARNA7	SCARNA7	   677767.1	   677767.4	0.297665743	1.82646e-05
KRT8P12	KRT8P12	    90133.1	    90133.4	0.297665743	1.82646e-05
ARL14	ARL14	    80117.1	    80117.4	0.297665743	1.82646e-05
PPM1L	PPM1L	   151742.1	   151742.4	0.297665743	1.82646e-05
B3GALNT1	B3GALNT1	     8706.1	     8706.4	0.297665743	1.82646e-05
NMD3	NMD3	    51068.1	    51068.4	0.297665743	1.82646e-05
SPTSSB	SPTSSB	   165679.1	   165679.4	0.297665743	1.82646e-05
OTOL1	OTOL1	   131149.1	   131149.4	0.297665743	1.82646e-05
SI	SI	     6476.1	     6476.4	0.297665743	1.82646e-05
SLITRK3	SLITRK3	    22865.1	    22865.4	0.297665743	1.82646e-05
BCHE	BCHE	      590.1	      590.4	0.297665743	1.82646e-05
ZBBX	ZBBX	    79740.1	    79740.4	0.297665743	1.82646e-05
SERPINI2	SERPINI2	     5276.1	     5276.4	0.297665743	1.82646e-05
WDR49	WDR49	   151790.1	   151790.4	0.297665743	1.82646e-05
PDCD10	PDCD10	    11235.1	    11235.4	0.297665743	1.82646e-05
SERPINI1	SERPINI1	     5274.1	     5274.4	0.297665743	1.82646e-05
EGFEM1P	EGFEM1P	    93556.1	    93556.4	0.297665743	1.82646e-05
MECOM	MECOM	     2122.1	     2122.4	0.297665743	1.82646e-05
ACTRT3	ACTRT3	    84517.1	    84517.4	0.297665743	1.82646e-05
TERC	TERC	     7012.1	     7012.4	0.297665743	1.82646e-05
SLC7A14	SLC7A14	    57709.1	    57709.4	0.297665743	1.82646e-05
TNIK	TNIK	    23043.1	    23043.4	0.297665743	1.82646e-05
MIR569	MIR569	   693154.1	   693154.4	0.297665743	1.82646e-05
LAMP3	LAMP3	    27074.1	    27074.4	0.297665743	1.82646e-05
MCF2L2	MCF2L2	    23101.1	    23101.4	0.297665743	1.82646e-05
B3GNT5	B3GNT5	    84002.1	    84002.4	0.297665743	1.82646e-05
RNA5SP151	RNA5SP151	100873417.1	100873417.4	0.297665743	1.82646e-05
ABCC5	ABCC5	    10057.1	    10057.4	0.297665743	1.82646e-05
AP2M1	AP2M1	     1173.1	     1173.4	0.297665743	1.82646e-05
CYP2AB1P	CYP2AB1P	   647265.1	   647265.4	0.297665743	1.82646e-05
DVL3	DVL3	     1857.1	     1857.4	0.297665743	1.82646e-05
HTR3C	HTR3C	   170572.1	   170572.4	0.297665743	1.82646e-05
HTR3D	HTR3D	   200909.1	   200909.4	0.297665743	1.82646e-05
HTR3E	HTR3E	   285242.1	   285242.4	0.297665743	1.82646e-05
KLHL24	KLHL24	    54800.1	    54800.4	0.297665743	1.82646e-05
KLHL6	KLHL6	    89857.1	    89857.4	0.297665743	1.82646e-05
LINC00888	LINC00888	100505687.1	100505687.4	0.297665743	1.82646e-05
MAP6D1	MAP6D1	    79929.1	    79929.4	0.297665743	1.82646e-05
PARL	PARL	    55486.1	    55486.4	0.297665743	1.82646e-05
YEATS2	YEATS2	    55689.1	    55689.4	0.297665743	1.82646e-05
SUZ12	SUZ12	    23512.1	    23512.4	0.297665743	1.82646e-05
RNA5SP437	RNA5SP437	100873686.1	100873686.4	0.297665743	1.82646e-05
RHOT1	RHOT1	    55288.1	    55288.4	0.297665743	1.82646e-05
C17orf75	C17orf75	    64149.1	    64149.4	0.297665743	1.82646e-05
GSDMB	GSDMB	    55876.1	    55876.4	0.297665743	1.82646e-05
ORMDL3	ORMDL3	    94103.1	    94103.4	0.297665743	1.82646e-05
LRRC3C	LRRC3C	100505591.1	100505591.4	0.297665743	1.82646e-05
GSDMA	GSDMA	   284110.1	   284110.4	0.297665743	1.82646e-05
PSMD3	PSMD3	     5709.1	     5709.4	0.297665743	1.82646e-05
CSF3	CSF3	     1440.1	     1440.4	0.297665743	1.82646e-05
MED24	MED24	     9862.1	     9862.4	0.297665743	1.82646e-05
SNORD124	SNORD124	101340251.1	101340251.4	0.297665743	1.82646e-05
THRA	THRA	     7067.1	     7067.4	0.297665743	1.82646e-05
NR1D1	NR1D1	     9572.1	     9572.4	0.297665743	1.82646e-05
MSL1	MSL1	   339287.1	   339287.4	0.297665743	1.82646e-05
CASC3	CASC3	    22794.1	    22794.4	0.297665743	1.82646e-05
RAPGEFL1	RAPGEFL1	    51195.1	    51195.4	0.297665743	1.82646e-05
CDC6	CDC6	      990.1	      990.4	0.297665743	1.82646e-05
DNAJC7	DNAJC7	     7266.1	     7266.4	0.297665743	1.82646e-05
NKIRAS2	NKIRAS2	    28511.1	    28511.4	0.297665743	1.82646e-05
ZNF385C	ZNF385C	   201181.1	   201181.4	0.297665743	1.82646e-05
DHX58	DHX58	    79132.1	    79132.4	0.297665743	1.82646e-05
KAT2A	KAT2A	     2648.1	     2648.4	0.297665743	1.82646e-05
HSPB9	HSPB9	    94086.1	    94086.4	0.297665743	1.82646e-05
RAB5C	RAB5C	     5878.1	     5878.4	0.297665743	1.82646e-05
STK35	STK35	   140901.1	   140901.4	0.297665743	1.82646e-05
TGM3	TGM3	     7053.1	     7053.4	0.297665743	1.82646e-05
TGM6	TGM6	   343641.1	   343641.4	0.297665743	1.82646e-05
SNRPB	SNRPB	     6628.1	     6628.4	0.297665743	1.82646e-05
ZNF343	ZNF343	    79175.1	    79175.4	0.297665743	1.82646e-05
TMC2	TMC2	   117532.1	   117532.4	0.297665743	1.82646e-05
NOP56	NOP56	    10528.1	    10528.4	0.297665743	1.82646e-05
IDH3B	IDH3B	     3420.1	     3420.4	0.297665743	1.82646e-05
EBF4	EBF4	    57593.1	    57593.4	0.297665743	1.82646e-05
CPXM1	CPXM1	    56265.1	    56265.4	0.297665743	1.82646e-05
C20orf141	C20orf141	   128653.1	   128653.4	0.297665743	1.82646e-05
TMEM239	TMEM239	100288797.1	100288797.4	0.297665743	1.82646e-05
PCED1A	PCED1A	    64773.1	    64773.4	0.297665743	1.82646e-05
VPS16	VPS16	    64601.1	    64601.4	0.297665743	1.82646e-05
PTPRA	PTPRA	     5786.1	     5786.4	0.297665743	1.82646e-05
GNRH2	GNRH2	     2797.1	     2797.4	0.297665743	1.82646e-05
MRPS26	MRPS26	    64949.1	    64949.4	0.297665743	1.82646e-05
OXT	OXT	     5020.1	     5020.4	0.297665743	1.82646e-05
AVP	AVP	      551.1	      551.4	0.297665743	1.82646e-05
UBOX5	UBOX5	    22888.1	    22888.4	0.297665743	1.82646e-05
FASTKD5	FASTKD5	    60493.1	    60493.4	0.297665743	1.82646e-05
LZTS3	LZTS3	     9762.1	     9762.4	0.297665743	1.82646e-05
DDRGK1	DDRGK1	    65992.1	    65992.4	0.297665743	1.82646e-05
ITPA	ITPA	     3704.1	     3704.4	0.297665743	1.82646e-05
SLC4A11	SLC4A11	    83959.1	    83959.4	0.297665743	1.82646e-05
C20orf194	C20orf194	    25943.1	    25943.4	0.297665743	1.82646e-05
ATRN	ATRN	     8455.1	     8455.4	0.297665743	1.82646e-05
GFRA4	GFRA4	    64096.1	    64096.4	0.297665743	1.82646e-05
PAX8	PAX8	     7849.1	     7849.4	0.301422267	1.82646e-05
ARL13B	ARL13B	   200894.1	   200894.4	0.301422267	1.82646e-05
PROS1	PROS1	     5627.1	     5627.4	0.301422267	1.82646e-05
STX19	STX19	   415117.1	   415117.4	0.301422267	1.82646e-05
TBC1D23	TBC1D23	    55773.1	    55773.4	0.301422267	1.82646e-05
NIT2	NIT2	    56954.1	    56954.4	0.301422267	1.82646e-05
LNP1	LNP1	   348801.1	   348801.4	0.301422267	1.82646e-05
LINC00882	LINC00882	100302640.1	100302640.4	0.301422267	1.82646e-05
CCDC54	CCDC54	    84692.1	    84692.4	0.301422267	1.82646e-05
BBX	BBX	    56987.1	    56987.4	0.301422267	1.82646e-05
LINC00635	LINC00635	   151658.1	   151658.4	0.301422267	1.82646e-05
LINC00636	LINC00636	   285205.1	   285205.4	0.301422267	1.82646e-05
CD47	CD47	      961.1	      961.4	0.301422267	1.82646e-05
IFT57	IFT57	    55081.1	    55081.4	0.301422267	1.82646e-05
HHLA2	HHLA2	    11148.1	    11148.4	0.301422267	1.82646e-05
MYH15	MYH15	    22989.1	    22989.4	0.301422267	1.82646e-05
DZIP3	DZIP3	     9666.1	     9666.4	0.301422267	1.82646e-05
RETNLB	RETNLB	    84666.1	    84666.4	0.301422267	1.82646e-05
HGD	HGD	     3081.1	     3081.4	0.301422267	1.82646e-05
RABL3	RABL3	   285282.1	   285282.4	0.301422267	1.82646e-05
SEMA5B	SEMA5B	    54437.1	    54437.4	0.301422267	1.82646e-05
PDIA5	PDIA5	    10954.1	    10954.4	0.301422267	1.82646e-05
SEC22A	SEC22A	    26984.1	    26984.4	0.301422267	1.82646e-05
MYLK	MYLK	     4638.1	     4638.4	0.301422267	1.82646e-05
MIR5002	MIR5002	100847021.1	100847021.4	0.301422267	1.82646e-05
UMPS	UMPS	     7372.1	     7372.4	0.301422267	1.82646e-05
MIR544B	MIR544B	100422864.1	100422864.4	0.301422267	1.82646e-05
ITGB5	ITGB5	     3693.1	     3693.4	0.301422267	1.82646e-05
HEG1	HEG1	    57493.1	    57493.4	0.301422267	1.82646e-05
SNX4	SNX4	     8723.1	     8723.4	0.301422267	1.82646e-05
OSBPL11	OSBPL11	   114885.1	   114885.4	0.301422267	1.82646e-05
MIR548I1	MIR548I1	100302204.1	100302204.4	0.301422267	1.82646e-05
ALG1L	ALG1L	   200810.1	   200810.4	0.301422267	1.82646e-05
FAM86JP	FAM86JP	100125556.1	100125556.4	0.301422267	1.82646e-05
ROPN1B	ROPN1B	   152015.1	   152015.4	0.301422267	1.82646e-05
CHCHD6	CHCHD6	    84303.1	    84303.4	0.301422267	1.82646e-05
PLXNA1	PLXNA1	     5361.1	     5361.4	0.301422267	1.82646e-05
C3orf56	C3orf56	   285311.1	   285311.4	0.301422267	1.82646e-05
TPRA1	TPRA1	   131601.1	   131601.4	0.301422267	1.82646e-05
MCM2	MCM2	     4171.1	     4171.4	0.301422267	1.82646e-05
PODXL2	PODXL2	    50512.1	    50512.4	0.301422267	1.82646e-05
ABTB1	ABTB1	    80325.1	    80325.4	0.301422267	1.82646e-05
MGLL	MGLL	    11343.1	    11343.4	0.301422267	1.82646e-05
CLSTN2	CLSTN2	    64084.1	    64084.4	0.301422267	1.82646e-05
TRIM42	TRIM42	   287015.1	   287015.4	0.301422267	1.82646e-05
TMEM236	TMEM236	   653567.1	   653567.4	0.301422267	1.82646e-05
SFTA1P	SFTA1P	   207107.1	   207107.4	0.301422267	1.82646e-05
LINC00710	LINC00710	   254312.1	   254312.4	0.301422267	1.82646e-05
CELF2	CELF2	    10659.1	    10659.4	0.301422267	1.82646e-05
USP6NL	USP6NL	     9712.1	     9712.4	0.301422267	1.82646e-05
ECHDC3	ECHDC3	    79746.1	    79746.4	0.301422267	1.82646e-05
PROSER2	PROSER2	   254427.1	   254427.4	0.301422267	1.82646e-05
UPF2	UPF2	    26019.1	    26019.4	0.301422267	1.82646e-05
DHTKD1	DHTKD1	    55526.1	    55526.4	0.301422267	1.82646e-05
MIR548AK	MIR548AK	100616488.1	100616488.4	0.301422267	1.82646e-05
SEC61A2	SEC61A2	    55176.1	    55176.4	0.301422267	1.82646e-05
NUDT5	NUDT5	    11164.1	    11164.4	0.301422267	1.82646e-05
CDC123	CDC123	     8872.1	     8872.4	0.301422267	1.82646e-05
CCDC3	CCDC3	    83643.1	    83643.4	0.301422267	1.82646e-05
OPTN	OPTN	    10133.1	    10133.4	0.301422267	1.82646e-05
MCM10	MCM10	    55388.1	    55388.4	0.301422267	1.82646e-05
BEND7	BEND7	   222389.1	   222389.4	0.301422267	1.82646e-05
PRPF18	PRPF18	     8559.1	     8559.4	0.301422267	1.82646e-05
FRMD4A	FRMD4A	    55691.1	    55691.4	0.301422267	1.82646e-05
RNA5SP301	RNA5SP301	100873576.1	100873576.4	0.301422267	1.82646e-05
FAM107B	FAM107B	    83641.1	    83641.4	0.301422267	1.82646e-05
CDNF	CDNF	   441549.1	   441549.4	0.301422267	1.82646e-05
HSPA14	HSPA14	    51182.1	    51182.4	0.301422267	1.82646e-05
SUV39H2	SUV39H2	    79723.1	    79723.4	0.301422267	1.82646e-05
DCLRE1C	DCLRE1C	    64421.1	    64421.4	0.301422267	1.82646e-05
MEIG1	MEIG1	   644890.1	   644890.4	0.301422267	1.82646e-05
OLAH	OLAH	    55301.1	    55301.4	0.301422267	1.82646e-05
ACBD7	ACBD7	   414149.1	   414149.4	0.301422267	1.82646e-05
C10orf111	C10orf111	   221060.1	   221060.4	0.301422267	1.82646e-05
NMT2	NMT2	     9397.1	     9397.4	0.301422267	1.82646e-05
RPP38	RPP38	    10557.1	    10557.4	0.301422267	1.82646e-05
FAM171A1	FAM171A1	   221061.1	   221061.4	0.301422267	1.82646e-05
ITGA8	ITGA8	     8516.1	     8516.4	0.301422267	1.82646e-05
PTER	PTER	     9317.1	     9317.4	0.301422267	1.82646e-05
C1QL3	C1QL3	   389941.1	   389941.4	0.301422267	1.82646e-05
RSU1	RSU1	     6251.1	     6251.4	0.301422267	1.82646e-05
CUBN	CUBN	     8029.1	     8029.4	0.301422267	1.82646e-05
TRDMT1	TRDMT1	     1787.1	     1787.4	0.301422267	1.82646e-05
VIM	VIM	     7431.1	     7431.4	0.301422267	1.82646e-05
ST8SIA6	ST8SIA6	   338596.1	   338596.4	0.301422267	1.82646e-05
STAM	STAM	     8027.1	     8027.4	0.301422267	1.82646e-05
MRC1	MRC1	     4360.1	     4360.4	0.301422267	1.82646e-05
SLC39A12	SLC39A12	   221074.1	   221074.4	0.301422267	1.82646e-05
NSUN6	NSUN6	   221078.1	   221078.4	0.301422267	1.82646e-05
ARL5B	ARL5B	   221079.1	   221079.4	0.301422267	1.82646e-05
PLXDC2	PLXDC2	    84898.1	    84898.4	0.301422267	1.82646e-05
CASC10	CASC10	   399726.1	   399726.4	0.301422267	1.82646e-05
MIR1915	MIR1915	100302129.1	100302129.4	0.301422267	1.82646e-05
SKIDA1	SKIDA1	   387640.1	   387640.4	0.301422267	1.82646e-05
SPAG6	SPAG6	     9576.1	     9576.4	0.301422267	1.82646e-05
ARHGAP21	ARHGAP21	    57584.1	    57584.4	0.301422267	1.82646e-05
RNA5SP305	RNA5SP305	100873579.1	100873579.4	0.301422267	1.82646e-05
PRTFDC1	PRTFDC1	    56952.1	    56952.4	0.301422267	1.82646e-05
ENKUR	ENKUR	   219670.1	   219670.4	0.301422267	1.82646e-05
THNSL1	THNSL1	    79896.1	    79896.4	0.301422267	1.82646e-05
GPR158	GPR158	    57512.1	    57512.4	0.301422267	1.82646e-05
MYO3A	MYO3A	    53904.1	    53904.4	0.301422267	1.82646e-05
GAD2	GAD2	     2572.1	     2572.4	0.301422267	1.82646e-05
APBB1IP	APBB1IP	    54518.1	    54518.4	0.301422267	1.82646e-05
RNA5SP307	RNA5SP307	100873581.1	100873581.4	0.301422267	1.82646e-05
PDSS1	PDSS1	    23590.1	    23590.4	0.301422267	1.82646e-05
ABI1	ABI1	    10006.1	    10006.4	0.301422267	1.82646e-05
ANKRD26	ANKRD26	    22852.1	    22852.4	0.301422267	1.82646e-05
YME1L1	YME1L1	    10730.1	    10730.4	0.301422267	1.82646e-05
MASTL	MASTL	    84930.1	    84930.4	0.301422267	1.82646e-05
ACBD5	ACBD5	    91452.1	    91452.4	0.301422267	1.82646e-05
LRRC37A6P	LRRC37A6P	   387646.1	   387646.4	0.301422267	1.82646e-05
ARMC4P1	ARMC4P1	101060171.1	101060171.4	0.301422267	1.82646e-05
PTCHD3	PTCHD3	   374308.1	   374308.4	0.301422267	1.82646e-05
RAB18	RAB18	    22931.1	    22931.4	0.301422267	1.82646e-05
MKX	MKX	   283078.1	   283078.4	0.301422267	1.82646e-05
ARMC4	ARMC4	    55130.1	    55130.4	0.301422267	1.82646e-05
MPP7	MPP7	   143098.1	   143098.4	0.301422267	1.82646e-05
WAC	WAC	    51322.1	    51322.4	0.301422267	1.82646e-05
BAMBI	BAMBI	    25805.1	    25805.4	0.301422267	1.82646e-05
LINC00837	LINC00837	100507605.1	100507605.4	0.301422267	1.82646e-05
LYZL1	LYZL1	    84569.1	    84569.4	0.301422267	1.82646e-05
MIR604	MIR604	   693189.1	   693189.4	0.301422267	1.82646e-05
MIR938	MIR938	100126327.1	100126327.4	0.301422267	1.82646e-05
MTPAP	MTPAP	    55149.1	    55149.4	0.301422267	1.82646e-05
MAP3K8	MAP3K8	     1326.1	     1326.4	0.301422267	1.82646e-05
ZNF438	ZNF438	   220929.1	   220929.4	0.301422267	1.82646e-05
RNA5SP309	RNA5SP309	100873583.1	100873583.4	0.301422267	1.82646e-05
ZEB1	ZEB1	     6935.1	     6935.4	0.301422267	1.82646e-05
ARHGAP12	ARHGAP12	    94134.1	    94134.4	0.301422267	1.82646e-05
KIF5B	KIF5B	     3799.1	     3799.4	0.301422267	1.82646e-05
EPC1	EPC1	    80314.1	    80314.4	0.301422267	1.82646e-05
CCDC7	CCDC7	    79741.1	    79741.4	0.301422267	1.82646e-05
PARD3	PARD3	    56288.1	    56288.4	0.301422267	1.82646e-05
CUL2	CUL2	     8453.1	     8453.4	0.301422267	1.82646e-05
CREM	CREM	     1390.1	     1390.4	0.301422267	1.82646e-05
CCNY	CCNY	   219771.1	   219771.4	0.301422267	1.82646e-05
GJD4	GJD4	   219770.1	   219770.4	0.301422267	1.82646e-05
FZD8	FZD8	     8325.1	     8325.4	0.301422267	1.82646e-05
ANKRD30A	ANKRD30A	    91074.1	    91074.4	0.301422267	1.82646e-05
MTRNR2L7	MTRNR2L7	100288485.1	100288485.4	0.301422267	1.82646e-05
ZNF248	ZNF248	    57209.1	    57209.4	0.301422267	1.82646e-05
ZNF25	ZNF25	   219749.1	   219749.4	0.301422267	1.82646e-05
ZNF33A	ZNF33A	     7581.1	     7581.4	0.301422267	1.82646e-05
ZNF37A	ZNF37A	     7587.1	     7587.4	0.301422267	1.82646e-05
HSD17B7P2	HSD17B7P2	   158160.1	   158160.4	0.301422267	1.82646e-05
SEPT7P9	SEPT7P9	   285961.1	   285961.4	0.301422267	1.82646e-05
RFESD	RFESD	   317671.1	   317671.4	0.315816964	1.82646e-05
SPATA9	SPATA9	    83890.1	    83890.4	0.315816964	1.82646e-05
RHOBTB3	RHOBTB3	    22836.1	    22836.4	0.315816964	1.82646e-05
GLRX	GLRX	     2745.1	     2745.4	0.315816964	1.82646e-05
ELL2	ELL2	    22936.1	    22936.4	0.315816964	1.82646e-05
MIR583	MIR583	   693168.1	   693168.4	0.315816964	1.82646e-05
FAM174A	FAM174A	   345757.1	   345757.4	0.315816964	1.82646e-05
ST8SIA4	ST8SIA4	     7903.1	     7903.4	0.315816964	1.82646e-05
